"","otu","order","family","genus","species","pident","volcano","site","sitePlot","plant","smplUnit","time.SmplUnit","abundance","Lat1","Long1","horizontalDatum","flowAgeMin","flowAgeMax","predict","spp","n_delim"
"3060","OTU1929","Araneae","Tetragnathidae","Tetragnatha","acuta",97.608,"Molokai","kamakou","kamakou_39","Dicranopteris","kamakou_39_Dicranopteris",60,32,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_10",11
"3061","OTU1934","Araneae",NA,NA,NA,88.995,"Molokai","kamakou","kamakou_17","Labordia","kamakou_17_Labordia",25,99,21.10995096,-156.893435,"NAD83",1300000,1500000,"introduced","Araneae_31",1
"3062","OTU1939","Araneae","Araneidae","Araneus","omnicolor",89.952,"Molokai","kamakou","kamakou_09","GreenCibotium","kamakou_09_GreenCibotium",120,10,21.10920003,-156.895494,"NAD83",1300000,1500000,"introduced","Araneae_37",11
"3063","OTU2022","Araneae","Tetragnathidae","Tetragnatha","Redstar",99.282,"Molokai","kamakou","kamakou_39","BrownCibotium","kamakou_39_BrownCibotium",45,8,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_113",13
"3064","OTU2051","Araneae","Tetragnathidae","Tetragnatha","eurychasma",95.694,"Molokai","kamakou","kamakou_17","Labordia","kamakou_17_Labordia",25,98,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_128",6
"3065","OTU210","Araneae","Tetragnathidae","Tetragnatha","obscura",100,"Molokai","kamakou","kamakou_39","Dicranopteris","kamakou_39_Dicranopteris",60,44,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_43",8
"3066","OTU211","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.565,"Molokai","kamakou","kamakou_39","BrownCibotium","kamakou_39_BrownCibotium",45,6,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_9",8
"3067","OTU226","Araneae","Tetragnathidae","Tetragnatha","filiciphilia",96.882,"Molokai","kamakou","kamakou_17","BrownCibotium","kamakou_17_BrownCibotium",57,6,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_86",10
"3068","OTU2263","Araneae","Salticidae","Havaika",NA,99.522,"Molokai","kamakou","kamakou_17","Groundfern","kamakou_17_Groundfern",25,5,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_62",1
"3069","OTU2293","Araneae","Salticidae","Havaika",NA,99.282,"Molokai","kamakou","kamakou_07","BrownCibotium","kamakou_07_BrownCibotium",34,10,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_61",12
"3070","OTU2338","Araneae","Linyphiidae","Agyneta","uta",93.78,"Molokai","kamakou","kamakou_39","Coprosma","kamakou_39_Coprosma",10,49,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_39",3
"3071","OTU2338","Araneae","Linyphiidae","Agyneta","uta",93.78,"Molokai","kamakou","kamakou_39","Dicranopteris","kamakou_39_Dicranopteris",60,5,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_39",3
"3072","OTU2338","Araneae","Linyphiidae","Agyneta","uta",93.78,"Molokai","kamakou","kamakou_39","Styphelia","kamakou_39_Styphelia",20,10,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_39",3
"3073","OTU2342","Araneae","Tetragnathidae","Tetragnatha","quasimodo",96.172,"Molokai","kamakou","kamakou_09","Melicope","kamakou_09_Melicope",10,43,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_73",1
"3074","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_07","Coprosma","kamakou_07_Coprosma",120,10,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3075","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_07","Melicope","kamakou_07_Melicope",22,6,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3076","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_09","Melicope","kamakou_09_Melicope",10,64,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3077","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_17","Astelia","kamakou_17_Astelia",57,5,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3078","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_17","Broussaisia","kamakou_17_Broussaisia",63,34,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3079","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_17","BrownCibotium","kamakou_17_BrownCibotium",57,20,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3080","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_17","GreenCibotium","kamakou_17_GreenCibotium",114,122,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3081","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_17","Labordia","kamakou_17_Labordia",25,127,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3082","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_39","BrownCibotium","kamakou_39_BrownCibotium",45,58,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3083","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_39","Dicranopteris","kamakou_39_Dicranopteris",60,95,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3084","OTU241","Araneae","Philodromidae","Philodromus","cespitum",88.729,"Molokai","kamakou","kamakou_39","Groundfern","kamakou_39_Groundfern",10,17,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_82",2
"3085","OTU2419","Araneae","Tetragnathidae","Tetragnatha","acuta",99.282,"Molokai","kamakou","kamakou_39","Dicranopteris","kamakou_39_Dicranopteris",60,22,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_10",11
"3086","OTU248","Araneae","Tetragnathidae","Tetragnatha","quasimodo",99.522,"Molokai","kamakou","kamakou_07","BrownCibotium","kamakou_07_BrownCibotium",34,104,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_65",9
"3087","OTU248","Araneae","Tetragnathidae","Tetragnatha","quasimodo",99.522,"Molokai","kamakou","kamakou_09","Cheirodendron","kamakou_09_Cheirodendron",28,5,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_65",9
"3088","OTU248","Araneae","Tetragnathidae","Tetragnatha","quasimodo",99.522,"Molokai","kamakou","kamakou_17","Astelia","kamakou_17_Astelia",57,8,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_65",9
"3089","OTU2483","Araneae","Linyphiidae","Orsonwelles","macbeth",100,"Molokai","kamakou","kamakou_17","Labordia","kamakou_17_Labordia",25,78,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_94",1
"3090","OTU2521","Araneae","Philodromidae","Proernus","stigmaticus",99.282,"Molokai","kamakou","kamakou_17","Groundfern","kamakou_17_Groundfern",25,5,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_110",6
"3091","OTU2524","Araneae","Theridiidae","Theridion","posticatum",95.933,"Molokai","kamakou","kamakou_39","Styphelia","kamakou_39_Styphelia",20,54,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_126",3
"3092","OTU2551","Araneae","Linyphiidae","Erigone","psychrophila",91.283,"Molokai","kamakou","kamakou_17","Broussaisia","kamakou_17_Broussaisia",63,8,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_123",12
"3093","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_07","Broussaisia","kamakou_07_Broussaisia",125,14,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3094","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_07","BrownCibotium","kamakou_07_BrownCibotium",34,35,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3095","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_07","Groundfern","kamakou_07_Groundfern",17,74,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3096","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_09","Broussaisia","kamakou_09_Broussaisia",70,24,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3097","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_09","Groundfern","kamakou_09_Groundfern",40,12,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3098","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_17","Broussaisia","kamakou_17_Broussaisia",63,43,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3099","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_17","BrownCibotium","kamakou_17_BrownCibotium",57,8,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3100","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_17","GreenCibotium","kamakou_17_GreenCibotium",114,93,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3101","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_17","Labordia","kamakou_17_Labordia",25,296,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3102","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_17","Vaccinium","kamakou_17_Vaccinium",10,42,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3103","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_39","BrownCibotium","kamakou_39_BrownCibotium",45,108,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3104","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_39","Coprosma","kamakou_39_Coprosma",10,28,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3105","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_39","Dicranopteris","kamakou_39_Dicranopteris",60,195,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3106","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_39","Melicope","kamakou_39_Melicope",35,29,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3107","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Molokai","kamakou","kamakou_39","Styphelia","kamakou_39_Styphelia",20,5,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_98",13
"3108","OTU263","Araneae","Araneidae","Cyclosa","simplicauda",100,"Molokai","kamakou","kamakou_39","BrownCibotium","kamakou_39_BrownCibotium",45,12,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_48",14
"3109","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Molokai","kamakou","kamakou_07","Broussaisia","kamakou_07_Broussaisia",125,5,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_29",4
"3110","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Molokai","kamakou","kamakou_07","BrownCibotium","kamakou_07_BrownCibotium",34,38,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_29",4
"3111","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Molokai","kamakou","kamakou_07","Melicope","kamakou_07_Melicope",22,6,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_29",4
"3112","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Molokai","kamakou","kamakou_09","Cheirodendron","kamakou_09_Cheirodendron",28,5,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_29",4
"3113","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Molokai","kamakou","kamakou_09","Groundfern","kamakou_09_Groundfern",40,18,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_29",4
"3114","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Molokai","kamakou","kamakou_17","Broussaisia","kamakou_17_Broussaisia",63,10,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_29",4
"3115","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Molokai","kamakou","kamakou_17","Groundfern","kamakou_17_Groundfern",25,12,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_29",4
"3116","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Molokai","kamakou","kamakou_39","BrownCibotium","kamakou_39_BrownCibotium",45,8,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_29",4
"3117","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Molokai","kamakou","kamakou_39","Metrosideros","kamakou_39_Metrosideros",25,6,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_29",4
"3118","OTU274","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",99.043,"Molokai","kamakou","kamakou_09","Groundfern","kamakou_09_Groundfern",40,6,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_9",8
"3119","OTU274","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",99.043,"Molokai","kamakou","kamakou_39","Styphelia","kamakou_39_Styphelia",20,5,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_9",8
"3120","OTU2759","Araneae","Salticidae","Havaika",NA,97.129,"Molokai","kamakou","kamakou_07","GreenCibotium","kamakou_07_GreenCibotium",102,5,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_85",10
"3121","OTU2759","Araneae","Salticidae","Havaika",NA,97.129,"Molokai","kamakou","kamakou_39","Melicope","kamakou_39_Melicope",35,52,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_85",10
"3122","OTU280","Araneae","Tetragnathidae","Tetragnatha","quasimodo",100,"Molokai","kamakou","kamakou_17","Astelia","kamakou_17_Astelia",57,7,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_65",9
"3123","OTU281","Araneae","Linyphiidae","Agyneta","uta",93.78,"Molokai","kamakou","kamakou_07","Coprosma","kamakou_07_Coprosma",120,6,21.10734201,-156.896243,"NAD83",1300000,1500000,"introduced","Araneae_39",3
"3124","OTU2829","Araneae","Araneidae","Argiope","trifasciata",98.565,"Molokai","kamakou","kamakou_17","BrownCibotium","kamakou_17_BrownCibotium",57,6,21.10995096,-156.893435,"NAD83",1300000,1500000,"introduced","Araneae_143",3
"3125","OTU29","Trombidiformes","Anystidae",NA,NA,99.522,"Molokai","kamakou","kamakou_07","BrownCibotium","kamakou_07_BrownCibotium",34,6,21.10734201,-156.896243,"NAD83",1300000,1500000,"introduced","Trombidiformes_18",3
"3126","OTU29","Trombidiformes","Anystidae",NA,NA,99.522,"Molokai","kamakou","kamakou_17","GreenCibotium","kamakou_17_GreenCibotium",114,5,21.10995096,-156.893435,"NAD83",1300000,1500000,"introduced","Trombidiformes_18",3
"3127","OTU29","Trombidiformes","Anystidae",NA,NA,99.522,"Molokai","kamakou","kamakou_39","Vaccinium","kamakou_39_Vaccinium",10,6,21.10766999,-156.894503,"NAD83",1300000,1500000,"introduced","Trombidiformes_18",3
"3128","OTU2942","Araneae","Linyphiidae","Agyneta","decorata",89.448,"Molokai","kamakou","kamakou_07","Broussaisia","kamakou_07_Broussaisia",125,16,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_41",6
"3129","OTU2942","Araneae","Linyphiidae","Agyneta","decorata",89.448,"Molokai","kamakou","kamakou_07","BrownCibotium","kamakou_07_BrownCibotium",34,14,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_41",6
"3130","OTU2942","Araneae","Linyphiidae","Agyneta","decorata",89.448,"Molokai","kamakou","kamakou_09","Groundfern","kamakou_09_Groundfern",40,34,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_41",6
"3131","OTU2942","Araneae","Linyphiidae","Agyneta","decorata",89.448,"Molokai","kamakou","kamakou_39","BrownCibotium","kamakou_39_BrownCibotium",45,16,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_41",6
"3132","OTU2992","Araneae","Theridiidae","Theridion","posticatum",96.411,"Molokai","kamakou","kamakou_39","Styphelia","kamakou_39_Styphelia",20,48,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_126",3
"3133","OTU3010","Araneae","Linyphiidae","Agyneta","decorata",89.448,"Molokai","kamakou","kamakou_39","Dicranopteris","kamakou_39_Dicranopteris",60,32,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_41",6
"3134","OTU3019","Araneae","Linyphiidae","Agyneta",NA,89.234,"Molokai","kamakou","kamakou_07","Melicope","kamakou_07_Melicope",22,9,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_41",6
"3135","OTU3019","Araneae","Linyphiidae","Agyneta",NA,89.234,"Molokai","kamakou","kamakou_09","Broussaisia","kamakou_09_Broussaisia",70,50,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_41",6
"3136","OTU3019","Araneae","Linyphiidae","Agyneta",NA,89.234,"Molokai","kamakou","kamakou_39","Styphelia","kamakou_39_Styphelia",20,16,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_41",6
"3137","OTU3028","Araneae","Tetragnathidae","Tetragnatha","acuta",99.761,"Molokai","kamakou","kamakou_07","Melicope","kamakou_07_Melicope",22,26,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_12",2
"3138","OTU3028","Araneae","Tetragnathidae","Tetragnatha","acuta",99.761,"Molokai","kamakou","kamakou_17","Labordia","kamakou_17_Labordia",25,12,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_12",2
"3139","OTU304","Araneae","Tetragnathidae","Tetragnatha","brevignatha",99.522,"Molokai","kamakou","kamakou_17","GreenCibotium","kamakou_17_GreenCibotium",114,6,21.10995096,-156.893435,"NAD83",1300000,1500000,"endemic","Araneae_76",2
"3140","OTU3072","Araneae","Linyphiidae","Agyneta","decorata",89.448,"Molokai","kamakou","kamakou_09","Groundfern","kamakou_09_Groundfern",40,20,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_41",6
"3141","OTU3072","Araneae","Linyphiidae","Agyneta","decorata",89.448,"Molokai","kamakou","kamakou_39","BrownCibotium","kamakou_39_BrownCibotium",45,16,21.10766999,-156.894503,"NAD83",1300000,1500000,"endemic","Araneae_41",6
"3142","OTU324","Araneae","Tetragnathidae","Tetragnatha","kamakou",99.761,"Molokai","kamakou","kamakou_07","Broussaisia","kamakou_07_Broussaisia",125,109,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_34",5
"3143","OTU324","Araneae","Tetragnathidae","Tetragnatha","kamakou",99.761,"Molokai","kamakou","kamakou_07","BrownCibotium","kamakou_07_BrownCibotium",34,6,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_34",5
"3144","OTU324","Araneae","Tetragnathidae","Tetragnatha","kamakou",99.761,"Molokai","kamakou","kamakou_07","Coprosma","kamakou_07_Coprosma",120,12,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_34",5
"3145","OTU324","Araneae","Tetragnathidae","Tetragnatha","kamakou",99.761,"Molokai","kamakou","kamakou_07","GreenCibotium","kamakou_07_GreenCibotium",102,8,21.10734201,-156.896243,"NAD83",1300000,1500000,"endemic","Araneae_34",5
"3146","OTU324","Araneae","Tetragnathidae","Tetragnatha","kamakou",99.761,"Molokai","kamakou","kamakou_09","Cheirodendron","kamakou_09_Cheirodendron",28,72,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_34",5
"3147","OTU324","Araneae","Tetragnathidae","Tetragnatha","kamakou",99.761,"Molokai","kamakou","kamakou_09","Coprosma","kamakou_09_Coprosma",20,51,21.10920003,-156.895494,"NAD83",1300000,1500000,"endemic","Araneae_34",5
